cell_id,calendar_month,feature,n_observations,mean,median,std,mad,q1,q3,iqr,min,max,zero_mad_flag
cell_05_00,10,ndwi_mean,3,-0.5284,-0.5502,0.041,0.0036,-0.552,-0.5156,0.0364,-0.5538,-0.4811,False
cell_05_00,10,viirs_avg_rad_mean,3,28.7712,28.9904,3.9738,3.6405,26.8414,30.8107,3.9693,24.6923,32.6309,False
cell_05_00,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_05_00,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_05_00,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_05_00,11,ndvi_mean,3,0.4789,0.4632,0.0348,0.0084,0.459,0.491,0.032,0.4548,0.5187,False
cell_05_00,11,ndbi_mean,3,-0.1951,-0.2039,0.0324,0.0183,-0.213,-0.1816,0.0315,-0.2222,-0.1592,False
cell_05_00,11,ndwi_mean,3,-0.4583,-0.4442,0.038,0.0147,-0.4727,-0.4368,0.0359,-0.5013,-0.4294,False
cell_05_00,11,viirs_avg_rad_mean,3,28.9227,27.5714,3.5798,1.3561,26.8933,30.2764,3.3831,26.2153,32.9815,False
cell_05_00,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_05_00,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_05_00,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_05_00,12,ndvi_mean,3,0.5347,0.5498,0.0576,0.0335,0.5104,0.5665,0.0561,0.471,0.5833,False
cell_05_00,12,ndbi_mean,3,-0.1874,-0.1964,0.0232,0.0084,-0.2006,-0.1787,0.0218,-0.2048,-0.1611,False
cell_05_00,12,ndwi_mean,3,-0.5126,-0.5267,0.0514,0.0288,-0.5411,-0.4911,0.05,-0.5555,-0.4555,False
cell_05_00,12,viirs_avg_rad_mean,3,24.4341,24.1345,2.2344,1.77,23.2495,25.4688,2.2193,22.3645,26.8032,False
cell_05_00,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_05_00,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_05_00,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_05_01,1,ndvi_mean,3,0.126,0.1302,0.0558,0.0493,0.0992,0.1549,0.0557,0.0681,0.1796,False
cell_05_01,1,ndbi_mean,3,0.0123,0.0279,0.0294,0.0028,0.0032,0.0292,0.0261,-0.0215,0.0306,False
cell_05_01,1,ndwi_mean,3,-0.1725,-0.1853,0.0431,0.0223,-0.1965,-0.1549,0.0416,-0.2076,-0.1244,False
cell_05_01,1,viirs_avg_rad_mean,3,26.3886,25.4783,5.2308,3.8056,23.5755,28.7465,5.171,21.6727,32.0147,False
cell_05_01,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_05_01,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_05_01,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_05_01,2,ndvi_mean,3,0.1601,0.1645,0.0132,0.006,0.1549,0.1675,0.0126,0.1453,0.1706,False
cell_05_01,2,ndbi_mean,3,-0.0102,-0.0144,0.0091,0.0019,-0.0154,-0.0071,0.0083,-0.0163,0.0002,False
cell_05_01,2,ndwi_mean,3,-0.1883,-0.199,0.0221,0.004,-0.201,-0.181,0.0201,-0.2031,-0.1629,False
cell_05_01,2,viirs_avg_rad_mean,3,32.6523,32.6013,3.9934,3.9165,30.643,34.6361,3.9931,28.6847,36.671,False
cell_05_01,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_05_01,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_05_01,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_05_01,3,ndvi_mean,3,0.1641,0.1678,0.0095,0.0035,0.1605,0.1695,0.009,0.1533,0.1713,False
cell_05_01,3,ndbi_mean,3,0.0138,0.0106,0.012,0.0069,0.0072,0.0188,0.0117,0.0037,0.027,False
cell_05_01,3,ndwi_mean,3,-0.2102,-0.2104,0.0072,0.0069,-0.2138,-0.2066,0.0072,-0.2172,-0.2029,False
cell_05_01,3,viirs_avg_rad_mean,3,36.0842,35.4062,4.299,3.2417,33.7853,38.0441,4.2587,32.1645,40.682,False
cell_05_01,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_05_01,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_05_01,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_05_01,4,ndvi_mean,3,0.1586,0.1538,0.0119,0.004,0.1518,0.1629,0.0111,0.1498,0.1721,False
cell_05_01,4,ndbi_mean,3,0.0064,0.0137,0.0155,0.0032,0.0011,0.0153,0.0141,-0.0114,0.0168,False
cell_05_01,4,ndwi_mean,3,-0.2012,-0.2052,0.0082,0.0014,-0.2059,-0.1985,0.0074,-0.2066,-0.1918,False
cell_05_01,4,viirs_avg_rad_mean,3,35.3139,33.397,4.0777,0.8492,32.9724,36.6969,3.7245,32.5478,39.9968,False
cell_05_01,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_05_01,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_05_01,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_05_01,5,ndvi_mean,3,0.1432,0.137,0.0197,0.0096,0.1322,0.1511,0.0189,0.1274,0.1653,False
cell_05_01,5,ndbi_mean,3,0.0274,0.0341,0.0265,0.0158,0.0161,0.042,0.0259,-0.0018,0.0499,False
cell_05_01,5,ndwi_mean,3,-0.1977,-0.1981,0.0021,0.0016,-0.1989,-0.1968,0.0021,-0.1996,-0.1954,False
cell_05_01,5,viirs_avg_rad_mean,3,31.0461,31.5761,0.9877,0.0795,30.7413,31.6159,0.8745,29.9066,31.6556,False
cell_05_01,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_05_01,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_05_01,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_05_01,6,ndvi_mean,3,0.1482,0.1561,0.0206,0.0077,0.1404,0.1599,0.0195,0.1248,0.1638,False
cell_05_01,6,ndbi_mean,3,0.0089,0.004,0.027,0.0193,-0.0057,0.021,0.0266,-0.0153,0.0379,False
cell_05_01,6,ndwi_mean,3,-0.1873,-0.1915,0.013,0.0061,-0.1945,-0.1821,0.0124,-0.1976,-0.1727,False
cell_05_01,6,viirs_avg_rad_mean,3,30.363,29.7604,1.8102,0.8296,29.3456,31.079,1.7334,28.9308,32.3976,False
cell_05_01,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_05_01,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_05_01,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_05_01,7,ndvi_mean,2,0.1737,0.1737,0.026,0.0184,0.1645,0.1829,0.0184,0.1553,0.192,False
cell_05_01,7,ndbi_mean,2,0.0084,0.0084,0.0122,0.0086,0.0041,0.0127,0.0086,-0.0002,0.0171,False
cell_05_01,7,ndwi_mean,2,-0.1733,-0.1733,0.0125,0.0089,-0.1777,-0.1689,0.0089,-0.1821,-0.1644,False
cell_05_01,7,viirs_avg_rad_mean,3,31.3833,26.6915,9.1457,1.1559,26.1135,34.3071,8.1936,25.5356,41.9227,False
cell_05_01,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_05_01,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_05_01,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_05_01,8,ndvi_mean,3,0.2889,0.1827,0.214,0.0338,0.1658,0.359,0.1932,0.1489,0.5352,False
cell_05_01,8,ndbi_mean,3,-0.0681,-0.001,0.1266,0.0118,-0.1075,0.0049,0.1125,-0.2141,0.0108,False
cell_05_01,8,ndwi_mean,3,-0.2772,-0.1775,0.1765,0.0045,-0.3293,-0.1753,0.154,-0.481,-0.173,False
cell_05_01,8,viirs_avg_rad_mean,3,26.4155,25.2831,4.0283,2.2085,24.1789,28.086,3.9071,23.0746,30.8888,False
cell_05_01,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_05_01,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_05_01,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_05_01,9,ndvi_mean,3,0.2108,0.2006,0.0807,0.065,0.1681,0.2483,0.0802,0.1356,0.2961,False
cell_05_01,9,ndbi_mean,3,-0.0213,-0.029,0.0465,0.0344,-0.0462,-0.0002,0.046,-0.0634,0.0286,False
cell_05_01,9,ndwi_mean,3,-0.2084,-0.1798,0.0627,0.0147,-0.23,-0.1724,0.0576,-0.2803,-0.165,False
cell_05_01,9,viirs_avg_rad_mean,3,26.4562,25.6263,1.9192,0.5348,25.3589,27.1385,1.7796,25.0915,28.6506,False
cell_05_01,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_05_01,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_05_01,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_05_01,10,ndvi_mean,3,0.17,0.1776,0.0141,0.001,0.1657,0.1781,0.0124,0.1538,0.1786,False
cell_05_01,10,ndbi_mean,3,-0.0039,-0.0138,0.0178,0.0006,-0.0141,0.0014,0.0155,-0.0144,0.0166,False
cell_05_01,10,ndwi_mean,3,-0.1968,-0.2038,0.0217,0.0103,-0.2089,-0.1881,0.0209,-0.2141,-0.1724,False
cell_05_01,10,viirs_avg_rad_mean,3,34.5875,34.3413,5.0327,4.6589,32.0119,37.0401,5.0282,29.6825,39.7388,False
cell_05_01,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_05_01,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_05_01,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_05_01,11,ndvi_mean,3,0.1242,0.119,0.0129,0.0043,0.1169,0.1289,0.0121,0.1147,0.1389,False
cell_05_01,11,ndbi_mean,3,-0.0227,-0.0125,0.024,0.0069,-0.0313,-0.009,0.0223,-0.0502,-0.0056,False
cell_05_01,11,ndwi_mean,3,-0.1589,-0.1702,0.0305,0.012,-0.1761,-0.1473,0.0289,-0.1821,-0.1244,False
cell_05_01,11,viirs_avg_rad_mean,3,34.6417,33.6252,3.1858,1.537,32.8567,35.9184,3.0617,32.0882,38.2117,False
cell_05_01,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_05_01,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_05_01,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_05_01,12,ndvi_mean,3,0.1596,0.1593,0.0008,0.0003,0.1592,0.1599,0.0008,0.159,0.1605,False
cell_05_01,12,ndbi_mean,3,-0.0171,-0.0117,0.0165,0.0076,-0.0237,-0.0079,0.0158,-0.0357,-0.0041,False
cell_05_01,12,ndwi_mean,3,-0.198,-0.2008,0.0104,0.0058,-0.2037,-0.1936,0.0101,-0.2066,-0.1865,False
cell_05_01,12,viirs_avg_rad_mean,3,29.4088,29.821,3.3806,2.7435,27.831,31.1927,3.3617,25.841,32.5645,False
cell_05_01,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_05_01,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_05_01,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_05_02,1,ndvi_mean,3,0.2187,0.2147,0.0669,0.0607,0.1843,0.2511,0.0668,0.154,0.2876,False
cell_05_02,1,ndbi_mean,3,0.0147,0.031,0.0372,0.0099,0.0016,0.036,0.0344,-0.0279,0.0409,False
cell_05_02,1,ndwi_mean,3,-0.2719,-0.2767,0.0441,0.0367,-0.295,-0.2511,0.0439,-0.3134,-0.2255,False
cell_05_02,1,viirs_avg_rad_mean,3,28.8885,28.5312,5.7787,5.2346,25.9139,31.6844,5.7704,23.2966,34.8375,False
cell_05_02,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_05_02,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_05_02,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_05_02,2,ndvi_mean,3,0.2639,0.2624,0.0122,0.0099,0.2574,0.2696,0.0122,0.2525,0.2768,False
cell_05_02,2,ndbi_mean,3,-0.0216,-0.0224,0.0039,0.0025,-0.0237,-0.0199,0.0038,-0.0249,-0.0173,False
cell_05_02,2,ndwi_mean,3,-0.2861,-0.2959,0.0232,0.0069,-0.2993,-0.2778,0.0216,-0.3028,-0.2597,False
cell_05_02,2,viirs_avg_rad_mean,3,35.4999,35.0683,3.881,3.2156,33.4605,37.3235,3.863,31.8527,39.5787,False
cell_05_02,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_05_02,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_05_02,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_05_02,3,ndvi_mean,3,0.3039,0.3032,0.0069,0.0058,0.3003,0.3071,0.0069,0.2974,0.3111,False
cell_05_02,3,ndbi_mean,3,-0.0296,-0.0307,0.0103,0.0086,-0.035,-0.0247,0.0103,-0.0393,-0.0188,False
cell_05_02,3,ndwi_mean,3,-0.3339,-0.3377,0.0104,0.0044,-0.3398,-0.3299,0.0099,-0.342,-0.3222,False
cell_05_02,3,viirs_avg_rad_mean,3,39.6907,39.6745,5.3593,5.3351,37.007,42.3663,5.3593,34.3394,45.0581,False
cell_05_02,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_05_02,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_05_02,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_05_02,4,ndvi_mean,3,0.2773,0.2721,0.0133,0.0047,0.2698,0.2823,0.0125,0.2674,0.2924,False
cell_05_02,4,ndbi_mean,3,-0.0251,-0.0195,0.0146,0.0053,-0.0306,-0.0168,0.0138,-0.0418,-0.0142,False
cell_05_02,4,ndwi_mean,3,-0.3154,-0.3196,0.01,0.0031,-0.3211,-0.3118,0.0093,-0.3227,-0.304,False
cell_05_02,4,viirs_avg_rad_mean,3,38.0508,37.0156,4.0062,2.3518,35.8397,39.7443,3.9046,34.6638,42.4731,False
cell_05_02,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_05_02,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_05_02,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_05_02,5,ndvi_mean,3,0.2593,0.2417,0.0306,0.0002,0.2417,0.2682,0.0265,0.2416,0.2946,False
cell_05_02,5,ndbi_mean,3,-0.0063,0.006,0.0342,0.014,-0.0195,0.013,0.0325,-0.045,0.0201,False
cell_05_02,5,ndwi_mean,3,-0.3135,-0.3193,0.0124,0.0027,-0.3206,-0.3093,0.0113,-0.322,-0.2993,False
cell_05_02,5,viirs_avg_rad_mean,3,33.6234,32.7173,2.6055,1.1254,32.1546,34.6392,2.4845,31.5919,36.561,False
cell_05_02,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_05_02,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_05_02,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_05_02,6,ndvi_mean,3,0.2642,0.2674,0.0419,0.037,0.2441,0.2859,0.0418,0.2207,0.3044,False
cell_05_02,6,ndbi_mean,3,-0.0234,-0.0403,0.0358,0.0073,-0.0439,-0.0113,0.0327,-0.0476,0.0177,False
cell_05_02,6,ndwi_mean,3,-0.2972,-0.2974,0.0268,0.0266,-0.3107,-0.2839,0.0268,-0.324,-0.2704,False
cell_05_02,6,viirs_avg_rad_mean,3,32.4949,30.8202,3.1945,0.3341,30.6531,33.4994,2.8462,30.4861,36.1786,False
cell_05_02,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_05_02,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_05_02,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_05_02,7,ndvi_mean,2,0.2736,0.2736,0.0284,0.0201,0.2636,0.2837,0.0201,0.2536,0.2937,False
cell_05_02,7,ndbi_mean,2,-0.0414,-0.0414,0.0004,0.0003,-0.0416,-0.0413,0.0003,-0.0417,-0.0411,False
cell_05_02,7,ndwi_mean,2,-0.2535,-0.2535,0.0264,0.0186,-0.2628,-0.2441,0.0186,-0.2721,-0.2348,False
cell_05_02,7,viirs_avg_rad_mean,3,27.5263,25.7153,3.7499,0.6897,25.3704,28.7766,3.4062,25.0255,31.838,False
cell_05_02,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_05_02,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_05_02,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_05_02,8,ndvi_mean,3,0.4111,0.381,0.0803,0.0309,0.3656,0.4416,0.076,0.3501,0.5021,False
cell_05_02,8,ndbi_mean,3,-0.0978,-0.0794,0.0372,0.0061,-0.1101,-0.0764,0.0337,-0.1407,-0.0734,False
cell_05_02,8,ndwi_mean,3,-0.3985,-0.3597,0.0689,0.0019,-0.4189,-0.3588,0.0601,-0.478,-0.3578,False
cell_05_02,8,viirs_avg_rad_mean,3,29.5965,27.1852,4.6517,0.5397,26.9153,31.072,4.1567,26.6455,34.9588,False
cell_05_02,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_05_02,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_05_02,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_05_02,9,ndvi_mean,3,0.3667,0.328,0.0672,0.0004,0.3278,0.3862,0.0583,0.3276,0.4443,False
cell_05_02,9,ndbi_mean,3,-0.0848,-0.0608,0.0436,0.0024,-0.098,-0.0597,0.0384,-0.1352,-0.0585,False
cell_05_02,9,ndwi_mean,3,-0.3487,-0.342,0.0583,0.048,-0.376,-0.318,0.058,-0.41,-0.294,False
cell_05_02,9,viirs_avg_rad_mean,3,31.8782,28.0355,6.788,0.1522,27.9594,33.8757,5.9162,27.8833,39.7158,False
cell_05_02,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_05_02,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_05_02,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_05_02,10,ndvi_mean,3,0.3264,0.3392,0.0228,0.0006,0.3197,0.3395,0.0199,0.3001,0.3398,False
cell_05_02,10,ndbi_mean,3,-0.0597,-0.0675,0.0182,0.0052,-0.0701,-0.0531,0.0169,-0.0727,-0.0388,False
cell_05_02,10,ndwi_mean,3,-0.3381,-0.3478,0.0306,0.015,-0.3552,-0.3258,0.0294,-0.3627,-0.3039,False
cell_05_02,10,viirs_avg_rad_mean,3,37.9696,37.2337,3.8421,2.685,35.8911,39.68,3.7889,34.5486,42.1264,False
cell_05_02,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_05_02,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_05_02,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_05_02,11,ndvi_mean,3,0.268,0.2641,0.0146,0.0084,0.2599,0.2741,0.0142,0.2557,0.2842,False
cell_05_02,11,ndbi_mean,3,-0.0582,-0.05,0.0247,0.0115,-0.068,-0.0443,0.0237,-0.0859,-0.0386,False
cell_05_02,11,ndwi_mean,3,-0.2955,-0.2967,0.0234,0.0216,-0.3075,-0.2842,0.0233,-0.3183,-0.2716,False
cell_05_02,11,viirs_avg_rad_mean,3,37.5872,38.8056,2.9178,0.8926,36.5317,39.2519,2.7203,34.2577,39.6982,False
cell_05_02,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_05_02,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_05_02,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_05_02,12,ndvi_mean,3,0.2955,0.2895,0.0185,0.0088,0.2851,0.3029,0.0178,0.2807,0.3163,False
cell_05_02,12,ndbi_mean,3,-0.0441,-0.0467,0.0114,0.0072,-0.0503,-0.0391,0.0112,-0.0539,-0.0316,False
cell_05_02,12,ndwi_mean,3,-0.3287,-0.3299,0.0199,0.018,-0.3389,-0.319,0.0199,-0.3479,-0.3081,False
cell_05_02,12,viirs_avg_rad_mean,3,31.9186,31.8972,4.1566,4.1245,29.835,33.9916,4.1565,27.7728,36.0859,False
cell_05_02,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_05_02,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_05_02,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_05_03,1,ndvi_mean,3,0.4379,0.4636,0.0997,0.0587,0.3957,0.493,0.0972,0.3279,0.5223,False
cell_05_03,1,ndbi_mean,3,0.0018,-0.0119,0.0341,0.0114,-0.0176,0.0144,0.032,-0.0233,0.0407,False
cell_05_03,1,ndwi_mean,3,-0.4705,-0.5013,0.0765,0.0254,-0.514,-0.4423,0.0717,-0.5267,-0.3834,False
cell_05_03,1,viirs_avg_rad_mean,3,27.5861,29.121,5.7407,3.2823,25.1775,30.7622,5.5847,21.2339,32.4034,False
cell_05_03,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_05_03,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_05_03,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_05_03,2,ndvi_mean,3,0.4786,0.4754,0.0086,0.0033,0.4737,0.4819,0.0082,0.4721,0.4884,False
cell_05_03,2,ndbi_mean,3,-0.0311,-0.0394,0.0167,0.0027,-0.0407,-0.0257,0.0151,-0.0421,-0.012,False
cell_05_03,2,ndwi_mean,3,-0.4776,-0.4769,0.003,0.0018,-0.4789,-0.476,0.0029,-0.4809,-0.4751,False
cell_05_03,2,viirs_avg_rad_mean,3,34.4086,34.0459,2.8405,2.2791,32.9064,35.7295,2.8231,31.7668,37.413,False
cell_05_03,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_05_03,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_05_03,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_05_03,3,ndvi_mean,3,0.5775,0.59,0.0362,0.0159,0.5634,0.598,0.0346,0.5367,0.6059,False
cell_05_03,3,ndbi_mean,3,-0.0916,-0.092,0.0012,0.0006,-0.0923,-0.0912,0.0011,-0.0926,-0.0903,False
